VERTICES = 62
;

DISTANCE_MATRIX = 
0	0	0.0
0	1	4.527665301943126
0	2	13.049544459017355
0	3	9.488160347450131
0	4	10.033661535810891
0	5	7.015363429793177
0	6	16.159606349800587
0	7	12.709789750631693
0	8	20.570120090543195
0	9	16.575061414233108
0	10	25.442593332370066
0	11	21.596415174802075
0	12	27.634980209086855
0	13	23.951718101513404
0	14	28.332658983072353
0	15	25.741124807585553
0	16	22.507239617384258
0	17	19.040572950717593
0	18	29.22988194330238
0	19	24.813973552769326
0	20	29.816636005428666
0	21	29.099990872246572
0	22	35.94473146382565
0	23	32.217487753117645
0	24	28.379385220288405
0	25	26.190750153222602
0	26	40.90675194085352
0	27	38.3178868956605
0	28	41.98864848744003
0	29	37.986426882159066
0	30	15.297002370326522
0	31	12.45359978335349
0	32	19.45879888487562
0	33	17.09153239854926
0	34	16.33567765649115
0	35	14.381637839870649
0	36	43.52646731561161
0	37	34.05187491094492
0	38	33.92287732600569
0	39	33.28652972319341
0	40	35.34542389928228
0	41	34.76084850203935
0	42	17.038013145608417
0	43	13.936758919044948
0	44	25.576479743277673
0	45	20.34920086756763
0	46	31.772806490666618
0	47	28.039236759102007
0	48	31.84601229045398
0	49	24.429647336124773
0	50	35.24041097347403
0	51	31.331232169115918
0	52	27.495081835419906
0	53	36.747167158142965
0	54	33.810578956845944
0	55	16.442175596351184
0	56	6.986210490554564
0	57	30.681292138359872
0	58	24.428036196329096
0	59	11.582075513446554
0	60	14.591926339851518
0	61	16.202385978250934
1	0	4.527665301943126
1	1	0.0
1	2	8.521879157074228
1	3	4.960495045507005
1	4	5.505996233867764
1	5	2.4876981278500505
1	6	11.63194104785746
1	7	8.182124448688565
1	8	16.042454788600068
1	9	12.047396112289983
1	10	20.91492803042694
1	11	17.068749872858948
1	12	23.107314907143728
1	13	19.424052799570276
1	14	23.804993681129226
1	15	21.213459505642426
1	16	17.979574315441134
1	17	14.512907648774465
1	18	24.702216641359257
1	19	20.286308250826202
1	20	25.288970703485543
1	21	24.572325570303448
1	22	31.41706616188252
1	23	27.68982245117452
1	24	23.85171991834528
1	25	21.66308485127948
1	26	36.379086638910394
1	27	33.790221593717376
1	28	37.46098318549691
1	29	33.458761580215935
1	30	10.769337068383395
1	31	7.925934481410364
1	32	14.931133582932492
1	33	12.563867096606131
1	34	11.808012354548021
1	35	9.853972537927522
1	36	38.99880201366849
1	37	29.524209609001794
1	38	29.39521202406257
1	39	28.758864421250284
1	40	30.817758597339157
1	41	30.233183200096224
1	42	12.510347843665288
1	43	9.40909361710182
1	44	21.04881444133455
1	45	15.821535565624504
1	46	27.245141188723494
1	47	23.51157145715888
1	48	27.318346988510854
1	49	19.901982034181646
1	50	30.712745671530897
1	51	26.80356686717279
1	52	22.96741653347678
1	53	32.21950185619984
1	54	29.282913654902814
1	55	11.914510294408059
1	56	2.458545188611437
1	57	26.15362683641675
1	58	19.900370894385972
1	59	7.054410211503427
1	60	10.064261037908393
1	61	11.67472067630781
2	0	13.049544459017355
2	1	8.521879157074228
2	2	0.0
2	3	3.561384111567223
2	4	12.764089654298703
2	5	9.74579154828099
2	6	17.609362149310407
2	7	14.159545550141512
2	8	21.87434754158324
2	9	17.879288865273153
2	10	26.656518492012204
2	11	22.810340334444213
2	12	28.822791571152692
2	13	25.139529463579244
2	14	29.386855714898388
2	15	26.79532153941159
2	16	16.62815365834106
2	17	13.161486991674392
2	18	23.386124345086692
2	19	18.970215954553638
2	20	24.23816219872623
2	21	23.521517065544135
2	22	30.366257657123207
2	23	26.639013946415208
2	24	22.800911413585972
2	25	20.612276346520165
2	26	35.32827813415108
2	27	32.73941308895806
2	28	38.013275304333845
2	29	34.01105369905288
2	30	9.94475252107179
2	31	7.1013499340987565
2	32	13.774322519484148
2	33	11.407056033157787
2	34	10.764574359154011
2	35	8.810534542533512
2	36	37.94799350890918
2	37	28.473401104242477
2	38	31.71839053593107
2	39	31.082042933118792
2	40	31.097904622250148
2	41	30.51332922500722
2	42	11.151747243629876
2	43	8.050493017066408
2	44	26.45033856565663
2	45	21.223059689946588
2	46	30.470573586358547
2	47	28.44784756646075
2	48	32.254623097812726
2	49	24.83825814348352
2	50	35.72892263458313
2	51	31.819743830225022
2	52	27.98359349652901
2	53	31.168693351440524
2	54	34.299090617955045
2	55	17.47482914754525
2	56	6.063333968462791
2	57	25.102818331657435
2	58	18.84956238962666
2	59	6.015908782053282
2	60	9.636144687045297
2	61	11.246604325444714
3	0	9.488160347450131
3	1	4.960495045507005
3	2	3.561384111567223
3	3	0.0
3	4	9.20270554273148
3	5	6.184407436713766
3	6	14.047978037743183
3	7	10.598161438574289
3	8	18.31296343001602
3	9	14.317904753705932
3	10	23.09513438044498
3	11	19.248956222876988
3	12	25.26140745958547
3	13	21.57814535201202
3	14	25.825471603331163
3	15	23.233937427844364
3	16	13.066769546773836
3	17	9.600102880107169
3	18	19.82474023351947
3	19	15.408831842986416
3	20	20.676778087159008
3	21	19.960132953976913
3	22	26.804873545555985
3	23	23.077629834847986
3	24	19.23952730201875
3	25	17.050892234952943
3	26	31.76689402258386
3	27	29.17802897739084
3	28	34.451891192766624
3	29	30.449669587485655
3	30	6.383368409504566
3	31	3.5399658225315336
3	32	10.212938407916926
3	33	7.845671921590564
3	34	7.203190247586788
3	35	5.249150430966289
3	36	34.38660939734196
3	37	24.912016992675255
3	38	28.15700642436385
3	39	27.52065882155157
3	40	27.536520510682926
3	41	26.951945113439997
3	42	7.590363132062654
3	43	4.489108905499186
3	44	22.888954454089404
3	45	17.661675578379363
3	46	26.909189474791326
3	47	24.88646345489353
3	48	28.693238986245504
3	49	21.276874031916297
3	50	32.16753852301591
3	51	28.2583597186578
3	52	24.42220938496179
3	53	27.607309239873302
3	54	30.737706506387823
3	55	13.913445035978029
3	56	2.501949856895568
3	57	21.541434220090213
3	58	15.288178278059437
3	59	2.4545246704860597
3	60	6.0747605754780745
3	61	7.685220213877491
4	0	10.033661535810891
4	1	5.505996233867764
4	2	12.764089654298703
4	3	9.20270554273148
4	4	0.0
4	5	3.018298106017714
4	6	12.314713378721736
4	7	8.864896779552842
4	8	16.71691346767153
4	9	12.721854791361444
4	10	21.585251873855064
4	11	17.739073716287074
4	12	23.776558180078762
4	13	20.09329607250531
4	14	24.518371080316356
4	15	21.926836904829557
4	16	22.221784812665607
4	17	18.755118145998942
4	18	28.94442713858373
4	19	24.528518748050676
4	20	29.531181200710016
4	21	28.81453606752792
4	22	35.65927665910699
4	23	31.932032948398994
4	24	28.09393041556976
4	25	25.90529534850395
4	26	37.617382882299424
4	27	35.028517837106406
4	28	38.54654596275983
4	29	34.54432435747886
4	30	15.01154756560787
4	31	12.168144978634839
4	32	19.173344080156966
4	33	16.806077593830608
4	34	16.050222851772496
4	35	14.096183035151997
4	36	40.0545727708957
4	37	30.57998036622901
4	38	30.225339592038242
4	39	29.588991989225956
4	40	31.64788616531483
4	41	31.063310768071897
4	42	16.752558340889763
4	43	13.651304114326294
4	44	21.878942009310222
4	45	16.65166313360018
4	46	28.075268756699167
4	47	24.5971342344218
4	48	28.403909765773776
4	49	20.987544811444568
4	50	31.72148030535346
4	51	27.812301500995353
4	52	23.976151167299342
4	53	33.626841159701804
4	54	30.291648288725376
4	55	12.710856024975213
4	56	6.700755685835912
4	57	30.39583733364122
4	58	24.142581391610445
4	59	11.296620708727902
4	60	14.306471535132868
4	61	15.916931173532285
5	0	7.015363429793177
5	1	2.4876981278500505
5	2	9.74579154828099
5	3	6.184407436713766
5	4	3.018298106017714
5	5	0.0
5	6	9.296415272704023
5	7	5.846598673535128
5	8	13.698615361653818
5	9	9.703556685343731
5	10	18.56695376783735
5	11	14.72077561026936
5	12	20.75826007406105
5	13	17.074997966487597
5	14	21.500072974298643
5	15	18.908538798811843
5	16	19.203486706647894
5	17	15.736820039981227
5	18	25.926129032566017
5	19	21.510220642032962
5	20	26.512883094692302
5	21	25.796237961510208
5	22	32.64097855308928
5	23	28.91373484238128
5	24	25.07563230955204
5	25	22.88699724248624
5	26	34.59908477628171
5	27	32.0102197310887
5	28	35.52824785674211
5	29	31.526026251461143
5	30	11.993249459590157
5	31	9.149846872617125
5	32	16.155045974139256
5	33	13.787779487812893
5	34	13.031924745754782
5	35	11.077884929134283
5	36	37.03627466487799
5	37	27.5616822602113
5	38	27.207041486020533
5	39	26.570693883208246
5	40	28.62958805929712
5	41	28.045012662054187
5	42	13.73426023487205
5	43	10.63300600830858
5	44	18.860643903292512
5	45	13.633365027582467
5	46	25.056970650681457
5	47	21.578836128404088
5	48	25.385611659756062
5	49	17.969246705426855
5	50	28.703182199335746
5	51	24.79400339497764
5	52	20.95785306128163
5	53	30.60854305368409
5	54	27.273350182707663
5	55	9.6925579189575
5	56	3.682457579818198
5	57	27.377539227623508
5	58	21.124283285592732
5	59	8.278322602710189
5	60	11.288173429115155
5	61	12.898633067514572
6	0	16.159606349800587
6	1	11.63194104785746
6	2	17.609362149310407
6	3	14.047978037743183
6	4	12.314713378721736
6	5	9.296415272704023
6	6	0.0
6	7	3.4498165991688947
6	8	11.311541942145649
